Índices de Ventas de Inmuebles en Córdoba
Cámara Empresarial de Desarrollistas Urbanos de Córdoba (CEDUC)
Elaborado por Economic Trends S.A. para la CEDUC
Córdoba, 22 de julio de 2026 — Datos al 30 de junio de 2026

SINTESIS (control para el parser)
Indice de ventas no financiadas  Jun-25 27.8  Jun-26 23.7  Interanual -14.8  3m/3m 25.8
Indice de ventas financiadas     Jun-25 28.5  Jun-26 14.6  Interanual -48.8  3m/3m -19.4
Indice de ventas totales         Jun-25 28.3  Jun-26 17.2  Interanual -39.1  3m/3m -7.4

Series originales (con estacionalidad) - Octubre de 2011 = 100
Mes | NoFin: Deptos Cocheras Lotes Indice | Fin: Deptos Cocheras Lotes Indice | Total: Deptos Cocheras Lotes Indice
Apr-18 50.71 19.61 183.25 89.17 23.61 122.19 113.48 32.32 29.25 61.05 157.86 48.47
May-18 58.71 70.49 150.36 88.27 17.55 147.99 116.86 27.69 26.11 101.80 138.17 44.89
Jun-18 34.29 16.20 97.89 52.46 16.71 14.61 67.31 20.24 20.37 15.56 86.77 29.39
Jul-18 27.25 19.02 92.21 46.72 17.31 42.91 78.86 22.27 19.38 28.67 87.35 29.22
Aug-18 56.91 34.29 96.27 67.14 10.96 34.40 53.85 14.55 20.52 34.34 80.83 29.49
Sep-18 55.70 14.96 71.14 56.87 11.46 22.12 48.39 14.32 20.66 17.85 62.86 26.40
Oct-18 19.50 8.15 36.67 23.83 11.98 141.67 74.24 19.49 13.55 62.08 50.35 20.72
Nov-18 31.15 20.14 101.54 52.07 6.71 112.96 52.35 12.48 11.79 57.63 83.64 23.72
Dec-18 38.75 5.27 75.23 47.12 8.59 25.17 73.14 13.54 14.87 13.31 74.47 23.08
Jan-19 27.47 21.76 92.95 47.33 18.41 106.39 46.85 22.52 20.29 55.95 76.18 29.57
Feb-19 30.19 4.44 126.59 57.89 19.04 99.23 55.31 23.52 21.36 42.73 100.65 33.28
Mar-19 24.71 2.60 81.47 40.40 17.84 201.52 46.60 24.28 19.27 82.96 68.78 28.86
Apr-19 34.35 2.12 101.50 52.36 5.85 13.09 45.85 8.85 11.78 6.55 81.25 21.21
May-19 25.58 0.65 105.54 48.23 6.85 77.14 56.66 12.05 10.75 31.55 87.75 22.33
Jun-19 20.70 2.27 56.92 30.33 12.49 20.86 56.30 15.78 14.20 9.78 56.69 19.91
Jul-19 27.88 2.20 61.58 36.07 17.87 33.44 31.98 19.24 19.96 14.82 50.81 24.02
Aug-19 34.75 0.87 108.99 54.83 20.85 0.00 43.99 21.99 23.75 0.52 85.34 31.31
Sep-19 25.08 0.67 38.39 27.05 21.53 63.21 52.94 24.75 22.27 25.93 43.69 25.40
Oct-19 35.90 1.10 46.84 36.20 12.74 62.27 27.61 14.97 17.56 25.81 39.85 21.00
Nov-19 16.16 2.53 29.10 18.97 18.79 24.27 42.49 20.60 18.25 11.31 33.98 20.14
Dec-19 29.33 3.41 34.69 28.69 14.49 6.36 61.40 17.61 17.58 4.60 44.41 20.76
Jan-20 14.41 3.91 45.96 23.29 13.95 22.41 108.16 20.80 14.05 11.38 68.59 21.51
Feb-20 19.28 1.79 39.25 23.93 29.33 47.02 82.31 33.50 27.24 20.06 54.92 30.78
Mar-20 13.26 2.56 36.10 19.41 12.18 2.14 50.57 14.65 12.40 2.39 41.37 16.00
Apr-20 11.60 8.75 36.50 19.09 8.48 7.09 22.39 9.43 9.13 8.08 31.36 12.17
May-20 23.81 16.27 86.19 42.54 7.54 3.09 76.99 12.33 10.92 10.95 82.84 20.91
Jun-20 34.40 18.99 98.83 53.07 14.35 13.18 196.28 27.17 18.52 16.65 134.29 34.52
Jul-20 26.17 10.35 114.31 52.18 17.78 3.02 298.75 37.26 19.53 7.39 181.42 41.50
Aug-20 22.09 4.85 78.47 38.09 10.19 5.70 241.93 26.45 12.67 5.19 137.95 29.75
Sep-20 20.95 3.13 52.50 29.17 17.25 1.43 254.76 33.64 18.02 2.44 126.10 32.37
Oct-20 26.84 3.81 53.97 33.23 20.69 10.74 478.42 52.76 21.97 6.61 208.41 47.21
Nov-20 19.47 3.18 23.58 19.29 29.77 7.77 435.04 57.85 27.63 5.03 173.30 46.90
Dec-20 18.38 3.74 17.65 16.84 18.28 3.63 306.84 38.30 18.30 3.70 122.88 32.21
Jan-21 18.81 4.06 39.51 23.94 19.05 6.40 492.47 52.17 19.00 5.01 204.33 44.15
Feb-21 11.78 2.90 40.08 19.79 13.17 5.97 280.88 31.90 12.88 4.14 127.71 28.46
Mar-21 34.81 11.56 42.00 34.97 22.58 5.71 318.62 43.07 25.12 9.19 142.65 40.77
Apr-21 35.82 3.27 29.86 31.06 26.38 12.60 286.81 44.44 28.35 7.04 123.36 40.64
May-21 67.40 5.35 31.19 50.60 23.68 10.31 80.84 27.40 32.78 7.36 49.25 33.99
Jun-21 44.85 2.79 23.47 34.45 26.25 12.55 89.84 30.41 30.12 6.74 47.62 31.56
Jul-21 31.16 2.54 30.62 28.44 26.83 2.01 42.78 27.36 27.73 2.32 35.04 27.66
Aug-21 24.35 2.73 39.09 27.01 25.78 0.00 138.22 33.10 25.48 1.63 75.16 31.37
Sep-21 23.40 1.69 36.21 25.45 21.86 9.51 106.15 27.51 22.18 4.85 61.66 26.93
Oct-21 21.17 1.84 49.40 28.23 14.76 1.43 65.14 18.00 16.09 1.68 55.13 20.90
Nov-21 31.62 6.84 39.52 31.87 8.65 5.18 82.02 13.75 13.43 6.17 54.98 18.90
Dec-21 38.15 6.91 39.15 35.67 30.66 8.48 87.20 34.12 32.22 7.54 56.63 34.56
Jan-22 19.68 3.96 56.96 29.87 27.11 8.54 142.08 34.78 25.56 5.81 87.93 33.39
Feb-22 18.31 0.40 62.77 30.54 14.30 0.43 82.49 18.78 15.13 0.41 69.95 22.12
Mar-22 21.34 0.68 98.14 43.39 11.75 0.00 48.06 14.03 13.75 0.41 79.91 22.37
Apr-22 15.31 1.09 69.13 30.79 13.75 2.25 180.54 25.25 14.08 1.56 109.67 26.82
May-22 14.37 0.73 38.88 20.78 9.33 2.06 144.48 18.70 10.38 1.27 77.31 19.29
Jun-22 21.28 0.95 65.17 33.12 11.11 0.36 119.56 18.51 13.23 0.71 84.96 22.66
Jul-22 23.49 0.53 125.84 53.28 13.41 1.44 203.86 26.57 15.51 0.90 154.23 34.15
Aug-22 18.34 0.96 63.07 30.71 7.22 0.00 90.86 12.95 9.53 0.57 73.18 17.99
Sep-22 20.17 1.69 43.45 25.76 14.51 1.90 62.44 17.59 15.68 1.78 50.36 19.91
Oct-22 17.04 0.68 25.45 18.19 5.62 0.41 22.55 6.69 8.00 0.57 24.39 9.96
Nov-22 25.09 2.08 67.11 36.11 28.81 0.00 136.70 35.73 28.03 1.24 92.43 35.84
Dec-22 20.91 1.18 76.68 36.50 15.23 0.00 40.11 16.62 16.41 0.70 63.37 22.27
Jan-23 26.11 2.21 73.76 38.80 9.71 0.00 35.33 11.28 13.12 1.32 59.77 19.10
Feb-23 55.90 2.03 69.78 55.42 6.12 0.00 31.77 7.78 16.48 1.21 55.95 21.31
Mar-23 90.13 5.45 86.75 81.53 15.74 0.00 43.73 17.34 31.22 3.25 71.10 35.57
Apr-23 96.84 9.67 98.26 89.50 15.10 0.00 25.81 15.49 32.10 5.76 71.90 36.51
May-23 62.50 2.94 82.95 63.55 6.93 0.00 13.87 7.26 18.49 1.75 57.81 23.24
Jun-23 64.44 6.74 84.72 65.60 7.85 0.00 18.13 8.38 19.62 4.02 60.49 24.64
Jul-23 106.00 7.34 83.05 90.06 8.25 0.00 23.24 9.11 28.59 4.38 61.29 32.10
Aug-23 141.41 12.97 116.32 122.14 9.24 0.00 25.64 10.17 36.74 7.73 83.32 41.97
Sep-23 112.42 8.87 58.21 86.32 8.27 0.00 24.77 9.24 29.94 5.29 46.04 31.13
Oct-23 65.51 5.01 39.48 52.02 6.05 0.00 99.67 12.52 18.42 2.99 61.38 23.74
Nov-23 65.99 4.25 63.09 59.58 4.37 0.00 125.49 12.82 17.19 2.53 85.80 26.10
Dec-23 23.16 0.56 87.39 41.13 1.69 0.00 125.53 10.39 6.16 0.33 101.27 19.12
Jan-24 69.52 6.37 59.37 60.73 0.76 0.00 110.56 8.49 15.07 3.80 78.00 23.33
Feb-24 47.07 7.10 53.08 45.38 0.70 0.00 243.07 17.80 10.35 4.23 122.21 25.63
Mar-24 47.79 2.66 48.13 43.87 0.48 0.00 86.90 6.56 10.32 1.59 62.24 17.16
Apr-24 70.29 8.66 49.05 58.19 0.95 0.00 153.88 11.72 15.38 5.16 87.20 24.92
May-24 40.86 3.46 32.17 34.82 3.07 0.00 139.92 12.66 10.94 2.06 71.38 18.95
Jun-24 34.64 2.09 50.98 36.82 1.22 0.00 239.46 18.01 8.17 1.25 119.56 23.35
Jul-24 44.18 2.90 42.11 39.85 0.76 0.00 53.84 4.49 9.79 1.73 46.38 14.53
Aug-24 28.13 1.80 29.53 26.22 1.60 0.00 206.90 16.06 7.12 1.07 94.07 18.94
Sep-24 29.73 1.71 40.20 30.49 0.10 0.00 203.09 14.43 6.27 1.02 99.47 18.99
Oct-24 58.65 8.28 78.65 60.38 1.87 0.00 279.69 21.44 13.69 4.93 151.80 32.50
Nov-24 35.11 2.49 64.02 41.19 3.67 12.64 120.11 12.10 10.21 6.59 84.43 20.36
Dec-24 31.02 1.89 39.22 30.98 0.00 15.73 117.71 8.69 6.45 7.48 67.78 15.02
Jan-25 28.65 0.83 45.97 31.56 0.75 1.93 0.00 0.72 6.55 1.27 29.24 9.48
Feb-25 24.80 2.98 44.55 29.00 3.73 3.52 290.10 23.94 8.11 3.20 133.90 25.38
Mar-25 27.26 3.30 24.85 24.37 3.30 6.25 160.79 14.49 8.29 4.49 74.31 17.30
Apr-25 37.19 3.85 54.30 39.54 4.41 4.39 143.89 14.25 11.23 4.07 86.90 21.43
May-25 27.89 2.66 23.13 24.16 7.40 11.17 170.45 19.00 11.66 6.10 76.74 20.46
Jun-25 26.18 5.80 38.28 28.13 14.14 19.26 256.95 31.40 16.64 11.24 117.85 30.47
Jul-25 52.39 11.86 45.18 46.53 17.62 17.15 167.89 28.22 24.85 13.99 89.83 33.42
Aug-25 25.57 2.64 59.55 34.09 11.86 14.96 57.32 15.14 14.71 7.61 58.74 20.53
Sep-25 34.55 8.70 26.92 29.87 5.77 7.78 423.49 35.31 11.76 8.33 171.22 33.77
Oct-25 40.66 6.10 52.81 41.36 8.10 4.00 351.45 32.24 14.88 5.25 161.48 34.83
Nov-25 45.53 5.58 70.30 49.67 12.07 22.70 298.01 32.51 19.03 12.49 153.16 37.38
Dec-25 31.16 5.37 73.23 41.95 14.44 6.97 552.58 52.25 17.92 6.02 247.66 49.32
Jan-26 33.17 4.69 24.81 28.03 9.51 10.91 599.02 51.16 14.44 7.20 233.75 44.59
Feb-26 21.41 4.30 5.13 14.82 2.74 7.63 173.97 14.94 6.62 5.65 66.57 14.91
Mar-26 42.54 3.85 24.76 33.56 12.07 12.16 88.28 17.45 18.41 7.20 47.87 22.03
Apr-26 56.69 3.26 32.39 44.36 22.61 22.31 108.22 28.65 29.70 10.96 59.98 33.11
May-26 34.89 2.32 21.61 27.85 14.83 10.55 125.99 22.58 19.01 5.64 59.59 24.08
Jun-26 25.85 2.56 26.27 23.90 10.15 13.60 93.01 16.08 13.42 7.02 50.56 18.30

Notas metodologicas
1.- Los indices reflejan ventas efectivamente realizadas en cada mes calendario, esten
escrituradas o no, lo que permite medir en tiempo real la evolucion de las ventas de los
desarrollistas cordobeses, sin los rezagos de los indices basados en escrituras.
2.- La informacion la reportan las empresas socias de CEDUC por formulario electronico, con
triangulacion de correos que garantiza la confidencialidad de cada dato individual.
3.- Los indices se calculan en unidades homogeneas. Para departamentos, casas y cocheras la
unidad es la cantidad de metros cuadrados promedio por tipologia. Para lotes, el valor promedio
expresado en su equivalente en metros cuadrados de construccion.
4.- El calculo ajusta por la diferencia en la cantidad de respondientes entre mediciones.
5.- Las series desestacionalizadas se obtuvieron con X-11 ARIMA multiplicativo.
